id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords
120467,The Grand Budapest Hotel,8.049,13787,Released,2/26/2014,174600318,100,FALSE,/xHDynIimfsgj0ZOs0j5ma8v1vmM.jpg,30000000,,tt2278388,en,The Grand Budapest Hotel,"The Grand Budapest Hotel tells of a legendary concierge at a famous European hotel between the wars and his friendship with a young employee who becomes his trusted protégé. The story involves the theft and recovery of a priceless Renaissance painting, the battle for an enormous family fortune and the slow and then sudden upheavals that transformed Europe during the first half of the 20th century.",33.966,/eWdyYQreja6JGCzqHWXpWHDrrPo.jpg,A murder case of Madam D. With enormous wealth and the most outrageous events surrounding her sudden death!,"Comedy, Drama","Fox Searchlight Pictures, Scott Rudin Productions, Studio Babelsberg, Indian Paintbrush, TSG Entertainment, American Empirical Pictures","Germany, United States of America","English, French","hotel, painting, wartime, eastern europe, author, gunfight, theft, bellboy, mentor protégé relationship, european, hotel lobby, renaissance painting, 1960s, 1930s"
10193,Toy Story 3,7.792,13777,Released,6/16/2010,1066969703,103,FALSE,/uAfhsySkr1UzQg1zdg3dZQRz9Fd.jpg,200000000,http://disney.go.com/toystory/,tt0435761,en,Toy Story 3,"Woody, Buzz, and the rest of Andy's toys haven't been played with in years. With Andy about to go to college, the gang find themselves accidentally left at a nefarious day care center. The toys must band together to escape and return home to Andy.",69.145,/AbbXspMOwdvwWZgVN0nabZq03Ec.jpg,No toy gets left behind.,"Animation, Family, Comedy","Pixar, Walt Disney Pictures",United States of America,"English, Spanish","escape, hostage, college, sequel, buddy, daycare, teddy bear, duringcreditsstinger, toy comes to life, personification, inanimate objects come to life"
77,Memento,8.188,13723,Released,10/11/2000,39723096,113,FALSE,/7Wev9JMo6R5XAfz2KDvXb7oPMmy.jpg,9000000,,tt0209144,en,Memento,"Leonard Shelby is tracking down the man who raped and murdered his wife. The difficulty of locating his wife's killer, however, is compounded by the fact that he suffers from a rare, untreatable form of short-term memory loss. Although he can recall details of life before his accident, Leonard cannot remember what happened fifteen minutes ago, where he's going, or why.",31.795,/yuNs09hvpHVU1cBTCAk9zxsL2oW.jpg,Some memories are best forgotten.,"Mystery, Thriller","Summit Entertainment, Newmarket Capital Group, Team Todd, I Remember Productions",United States of America,English,"drug dealer, amnesia, insulin, tattoo, waitress, insurance salesman, motel, manipulation, flashback, confusion, revenge, murder, memory loss, psychological thriller, whodunit, los angeles, california, polaroid, based on short story, nonlinear timeline, individuality, phone call, neo-noir, reverse chronology"
38,Eternal Sunshine of the Spotless Mind,8.101,13709,Released,3/19/2004,72258126,108,FALSE,/jz9Kep0xWjiA6QDHSsd43ASxNfj.jpg,20000000,http://www.eternalsunshine.com,tt0338013,en,Eternal Sunshine of the Spotless Mind,"Joel Barish, heartbroken that his girlfriend underwent a procedure to erase him from her memory, decides to do the same. However, as he watches his memories of her fade away, he realises that he still loves her, and may be too late to correct his mistake.",54.124,/5MwkWH9tYHv3mV9OdYTMR5qreIz.jpg,You can erase someone from your mind. Getting them out of your heart is another story.,"Science Fiction, Drama, Romance","Focus Features, Anonymous Content, This Is That Productions",United States of America,English,"new york city, regret, jealousy, deja vu, amnesia, dream, operation, relationship problems, love, memory, brainwashing, relationship, heartbreak, nonlinear timeline, 2000s"
101,Léon: The Professional,8.316,13652,Released,9/14/1994,45284974,111,FALSE,/jRJrQ72VLyEnVsvwfep8Xjlvu8c.jpg,16000000,,tt0110413,en,Léon: The Professional,"Léon, the top hit man in New York, has earned a rep as an effective ""cleaner"". But when his next-door neighbors are wiped out by a loose-cannon DEA agent, he becomes the unwilling custodian of 12-year-old Mathilda. Before long, Mathilda's thoughts turn to revenge, and she considers following in Léon's footsteps.",58.625,/yI6X2cCM5YPJtxMhUd3dPGqDAhw.jpg,"If you want a job done well, hire a professional.","Crime, Drama, Action","Gaumont, Les Films du Dauphin","United States of America, France","English, French, Italian","hotel room, new york city, immigrant, assassin, police brutality, corruption, s.w.a.t., hitman, loss of loved one, training, revenge, murder, loneliness, neighbor, tragic love, city life, neo-noir, complex relationship"
44214,Black Swan,7.672,13567,Released,12/3/2010,329398046,108,FALSE,/qxTw8OKJLRX1Xb5nR5CcIDnLKoq.jpg,13000000,http://www.foxsearchlight.com/blackswan,tt0947798,en,Black Swan,A journey through the psyche of a young ballerina whose starring role as the duplicitous swan queen turns out to be a part for which she becomes frighteningly perfect.,34.932,/rH19vkjAzCZ0HIUvrgB3rowm68h.jpg,,"Drama, Thriller, Horror","Fox Searchlight Pictures, Cross Creek Pictures, Protozoa Pictures, Phoenix Pictures",United States of America,"English, French, Italian","new york city, dancing, dancer, nightmare, competition, obsession, insanity, paranoia, hallucination, ballet dancer, ballet, female protagonist, psychological thriller, fear, heartbreak, mental illness, madness, reality vs fantasy, swan lake, ballerina, stage performance, aggressive, self-harm, mother daughter relationship, self destructiveness, theater, pointe shoes, adoring, melodramatic"
752,V for Vendetta,7.897,13556,Released,2/23/2006,132511035,132,FALSE,/sFEYsEfzTx7hhjetlNrme8B5OUo.jpg,54000000,http://vforvendetta.warnerbros.com/,tt0434409,en,V for Vendetta,"In a world in which Great Britain has become a fascist state, a masked vigilante known only as “V” conducts guerrilla warfare against the oppressive British government. When V rescues a young woman from the secret police, he finds in her an ally with whom he can continue his fight to free the people of Britain.",42.174,/1avD1JeaRiJX5M4ahPdZPypGoGN.jpg,People should not be afraid of their governments. Governments should be afraid of their people.,"Action, Thriller, Science Fiction","Studio Babelsberg, Virtual Studios, Anarchos Productions, Silver Pictures, Fünfte Babelsberg Film, Warner Bros. Pictures, DC Comics, Medienboard Berlin-Brandenburg","Germany, United Kingdom, United States of America",English,"government, detective, revolution, dystopia, fascism, fascist, chancellor, based on comic, revenge, torture, hatred, masked vigilante, vengeful spirit, activist, vengeful"
1893,Star Wars: Episode I - The Phantom Menace,6.5,13550,Released,5/19/1999,924317558,136,FALSE,/wDe8LzwuvHYYiuwyNfxdYQq8ti4.jpg,115000000,http://www.starwars.com/films/star-wars-episode-i-the-phantom-menace,tt0120915,en,Star Wars: Episode I - The Phantom Menace,"Anakin Skywalker, a young slave strong with the Force, is discovered on Tatooine. Meanwhile, the evil Sith have returned, enacting their plot for revenge against the Jedi.",46.845,/6wkfovpn7Eq8dYNKaG5PY3q2oq6.jpg,Every generation has a legend. Every journey has a first step. Every saga has a beginning.,"Adventure, Action, Science Fiction",Lucasfilm Ltd.,United States of America,English,"galaxy, senate, taskmaster, prophecy, queen, apprentice, taxes, space opera"
152601,Her,7.862,13407,Released,12/18/2013,47351251,126,FALSE,/sPPsR9f4K0movWVQ99u4uMqFzEL.jpg,23000000,http://www.herthemovie.com/,tt1798709,en,Her,"In the not so distant future, Theodore, a lonely writer, purchases a newly developed operating system designed to meet the user's every need. To Theodore's surprise, a romantic relationship develops between him and his operating system. This unconventional love story blends science fiction and romance in a sweet tale that explores the nature of love and the ways that technology isolates and connects us all.",37.608,/eCOtqtfvn7mxGl6nfmq4b1exJRc.jpg,A Spike Jonze love story.,"Romance, Science Fiction, Drama","Annapurna Pictures, Warner Bros. Pictures, Stage 6 Films",United States of America,English,"future, artificial intelligence (a.i.), computer, satire, love, loneliness, transhumanism, los angeles, california, heartbreak, singularity"
285,Pirates of the Caribbean: At World's End,7.239,13345,Released,5/19/2007,961000000,169,FALSE,/kPcHuPYqzkSo4bmPHtH82GaeEgX.jpg,300000000,https://movies.disney.com/pirates-of-the-caribbean-at-worlds-end,tt0449088,en,Pirates of the Caribbean: At World's End,"Captain Barbossa, long believed to be dead, has come back to life and is headed to the edge of the Earth with Will Turner and Elizabeth Swann. But nothing is quite as it seems.",81.883,/jGWpG4YhpQwVmjyHEGkxEkeRf0S.jpg,"At the end of the world, the adventure begins.","Adventure, Fantasy, Action","Jerry Bruckheimer Films, Second Mate Productions, Walt Disney Pictures",United States of America,English,"east india company, exotic island, strong woman, love of one's life, afterlife, traitor, singapore, shipwreck, sword fight, pirate, monkey, swashbuckler, flying dutchman, rum, sailing ship, aftercreditsstinger, british navy, mass hanging"
122917,The Hobbit: The Battle of the Five Armies,7.309,13301,Released,12/10/2014,956019788,144,FALSE,/bVmSXNgH1gpHYTDyF9Q826YwJT5.jpg,250000000,https://www.warnerbros.com/movies/hobbit-battle-five-armies/,tt2310332,en,The Hobbit: The Battle of the Five Armies,"Immediately after the events of The Desolation of Smaug, Bilbo and the dwarves try to defend Erebor's mountain of treasure from others who claim it: the men of the ruined Laketown and the elves of Mirkwood. Meanwhile an army of Orcs led by Azog the Defiler is marching on Erebor, fueled by the rise of the dark lord Sauron. Dwarves, elves and men must unite, and the hope for Middle-Earth falls into Bilbo's hands.",94.048,/xT98tLqatZPQApyRmlPL12LtiWp.jpg,Witness the defining chapter of the Middle-Earth saga,"Action, Adventure, Fantasy","Warner Bros. Pictures, WingNut Films, New Line Cinema, 3Foot7, Metro-Goldwyn-Mayer","New Zealand, United States of America",English,"corruption, based on novel or book, orcs, elves, dwarf, dragon, battle, unlikely friendship, epic battle, sword and sorcery"
500,Reservoir Dogs,8.132,13296,Released,9/2/1992,2859750,99,FALSE,/jqFjgNnxpXIXWuPsyfqmcLXRo9p.jpg,1200000,,tt0105236,en,Reservoir Dogs,"A botched robbery indicates a police informant, and the pressure mounts in the aftermath at a warehouse. Crime begets violence as the survivors -- veteran Mr. White, newcomer Mr. Orange, psychopathic parolee Mr. Blonde, bickering weasel Mr. Pink and Nice Guy Eddie -- unravel.",34.018,/xi8Iu6qyTfyZVDVy60raIOYJJmk.jpg,Every dog has his day.,"Crime, Thriller","Live Entertainment, Dog Eat Dog Productions",United States of America,English,"escape, jewelry, psychopath, traitor, heist, thief, betrayal, plan gone wrong, gang, nonlinear timeline, warehouse, told in flashback, heist gone wrong, botched robbery, foreshadowing, rendezvous, iconic, set in one room, uneasy alliance, rag tag group, based on short film"
273248,The Hateful Eight,7.746,13291,Released,12/25/2015,155760117,188,FALSE,/7gfDVfaw0VaIkUGiEH13o3TIC7A.jpg,44000000,http://thehatefuleight.com,tt3460252,en,The Hateful Eight,Bounty hunters seek shelter from a raging blizzard and get caught up in a plot of betrayal and deception.,32.119,/jIywvdPjia2t3eKYbjVTcwBQlG8.jpg,No one comes up here without a damn good reason.,"Drama, Mystery, Western","The Weinstein Company, Double Feature Films, FilmColony",United States of America,"Spanish, English","bounty hunter, wyoming, usa, narration, mountain, hangman, whodunit, stagecoach, blizzard, post civil war, 19th century"
348,Alien,8.147,13206,Released,5/25/1979,104931801,117,FALSE,/AmR3JG1VQVxU8TfAvljUhfSFUOx.jpg,11000000,https://www.20thcenturystudios.com/movies/alien,tt0078748,en,Alien,"During its return to the earth, commercial spaceship Nostromo intercepts a distress signal from a distant planet. When a three-member team of the crew discovers a chamber containing thousands of eggs on the planet, a creature inside one of the eggs attacks an explorer. The entire crew is unaware of the impending nightmare set to descend upon them when the alien parasite planted inside its unfortunate host is birthed.",72.767,/vfrQk5IPloGg1v9Rzbh2Eg3VGyM.jpg,In space no one can hear you scream.,"Horror, Science Fiction","Brandywine Productions, 20th Century Fox","United States of America, United Kingdom","English, Spanish","android, spacecraft, space marine, biology, dystopia, countdown, space suit, beheading, space travel, cowardice, alien, space, female protagonist, parasite, space opera, cosmos, xenomorph"
10528,Sherlock Holmes,7.202,13170,Released,12/23/2009,524028679,129,FALSE,/veXdzn7LL0bFIDGmE7tTkvRg0qV.jpg,90000000,https://www.warnerbros.com/movies/sherlock-holmes/,tt0988045,en,Sherlock Holmes,Eccentric consulting detective Sherlock Holmes and Doctor John Watson battle to bring down a new nemesis and unravel a deadly plot that could destroy England.,35.808,/momkKuWburNTqKBF6ez7rvhYVhE.jpg,Nothing escapes him.,"Action, Adventure, Crime, Mystery","Warner Bros. Pictures, Village Roadshow Pictures, Silver Pictures, Wigram Productions, Internationale Filmproduktion Blackbird Dritte","Australia, Germany, United Kingdom, United States of America","English, French","london, england, based on novel or book, detective, scotland yard, coffin, pentagram, black magic, arrest, partner, murder, serial killer, steampunk, whodunit, buddy, clue, observation, 19th century, sherlock, victorian era, sherlock holmes, sherlock films, mystery"
12155,Alice in Wonderland,6.627,13149,Released,3/3/2010,1025467110,108,FALSE,/y8Rmadbft60Cupx6SmSvy8rHENH.jpg,200000000,http://disney.go.com/wonderland/,tt1014759,en,Alice in Wonderland,"Alice, now 19 years old, returns to the whimsical world she first entered as a child and embarks on a journey to discover her true destiny.",56.345,/o0kre9wRCZz3jjSjaru7QU0UtFz.jpg,You're invited to a very important date.,"Family, Fantasy, Adventure","Walt Disney Pictures, Roth Films, Team Todd, Tim Burton Productions, The Zanuck Company",United States of America,English,"based on novel or book, queen, psychotic, fantasy world, disturbed, insecure, live action remake, based on young adult novel, mischievous, absurd, demeaning, derogatory, disdainful, disgusted, disheartening"
1865,Pirates of the Caribbean: On Stranger Tides,6.538,13126,Released,5/15/2011,1045713802,137,FALSE,/wQ0r0JRs7elHSKg1SFtdWdKTYKi.jpg,379000000,https://movies.disney.com/pirates-of-the-caribbean-on-stranger-tides,tt1298650,en,Pirates of the Caribbean: On Stranger Tides,"Captain Jack Sparrow crosses paths with a woman from his past, and he's not sure if it's love -- or if she's a ruthless con artist who's using him to find the fabled Fountain of Youth. When she forces him aboard the Queen Anne's Revenge, the ship of the formidable pirate Blackbeard, Jack finds himself on an unexpected adventure in which he doesn't know who to fear more: Blackbeard or the woman from his past.",79.192,/keGfSvCmYj7CvdRx36OdVrAEibE.jpg,Live Forever Or Die Trying.,"Adventure, Action, Fantasy","Walt Disney Pictures, Jerry Bruckheimer Films, Moving Picture Company","United Kingdom, United States of America","English, Spanish","sea, ship, mutiny, captain, spain, england, sword, prime minister, sailing, mermaid, duke, silver, pirate, soldier, battle, swashbuckler, 18th century, aftercreditsstinger, blackbeard, 1750s"
